Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"J1","PWR","Straight_2x03",132.8928,-170.7388,90.0000,top
"P1","SPI-IN","Straight_2x03",113.5380,-155.8252,0.0000,top
"P2","SPI3","Straight_2x03",132.3940,-145.2552,0.0000,top
"P3","SPI0","Straight_2x03",113.3840,-145.3032,0.0000,top
"P4","SPI4","Straight_2x03",138.7440,-145.2552,0.0000,top
"P5","SPI1","Straight_2x03",119.6940,-145.2552,0.0000,top
"P6","SPI5","Straight_2x03",145.0940,-145.2552,0.0000,top
"P7","SPI2","Straight_2x03",125.9540,-145.3632,0.0000,top
"P8","SPI6","Straight_2x03",151.4094,-145.3134,0.0000,top
